_id,eip,fromStatus,toStatus,title,status,author,created,changeDate,type,category,discussion,deadline,requires,pr,changedDay,changedMonth,changedYear,createdMonth,createdYear,__v,repo
67982d1516b666d4883ac8f1,5081,Idea,Draft,Expirable Trainsaction,Draft,"Zainan Victor Zhou (@xinbenlv), Nick Johnson (@Arachnid)",2022-05-06T00:00:00.000Z,2022-05-08T00:00:00.000Z,Standards Track,Core,https://ethereum-magicians.org/t/eip-5081-expirable-transaction/9208,undefined,"155, 1559, 2718, 2929, 2930",5081,8,5,2022,5,2022,0,eip
67982d1616b666d4883ac8f5,5081,Draft,Stagnant,Expirable Trainsaction,Stagnant,"Zainan Victor Zhou (@xinbenlv), Nick Johnson (@Arachnid), Konrad Feldmeier <konrad@brainbot.com>",2022-05-06T00:00:00.000Z,2023-09-12T00:00:00.000Z,Standards Track,Core,https://ethereum-magicians.org/t/eip-5081-expirable-transaction/9208,undefined,"155, 1559, 2718, 2929, 2930",7575,12,9,2023,5,2022,0,eip
67982d1616b666d4883ac8fa,5133,Idea,Draft,Delaying Difficulty Bomb to Mid August 2022,Draft,"Tomasz Kajetan Stanczak (@tkstanczak), Eric Marti Haynes (@ericmartihaynes), Josh Klopfenstein (@joshklop)",2022-06-01T00:00:00.000Z,2022-06-04T00:00:00.000Z,Standards Track,Core,https://ethresear.ch/t/delaying-difficulty-bomb-to-mid-august-2022/12762,undefined,undefined,5133,4,6,2022,6,2022,0,eip
67982d1716b666d4883ac8fd,5133,Review,Final,Delaying Difficulty Bomb to mid-September 2022,Final,"Tomasz Kajetan Stanczak (@tkstanczak), Eric Marti Haynes (@ericmartihaynes), Josh Klopfenstein (@joshklop), Abhimanyu Nag (@AbhiMan1601)",2022-06-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,Standards Track,Core,https://ethereum-magicians.org/t/eip-5133-delaying-difficulty-bomb-to-mid-september-2022/9622,undefined,undefined,5191,1,7,2022,6,2022,0,eip
67982d1716b666d4883ac901,5133,Last Call,Review,Delaying Difficulty Bomb to mid-September 2022,Review,"Tomasz Kajetan Stanczak (@tkstanczak), Eric Marti Haynes (@ericmartihaynes), Josh Klopfenstein (@joshklop), Abhimanyu Nag (@AbhiMan1601)",2022-06-01T00:00:00.000Z,2022-06-27T00:00:00.000Z,Standards Track,Core,https://ethereum-magicians.org/t/eip-5133-delaying-difficulty-bomb-to-mid-september-2022/9622,undefined,undefined,5181,27,6,2022,6,2022,0,eip
67982d1716b666d4883ac904,5133,Draft,Last Call,Delaying Difficulty Bomb to mid-September 2022,Last Call,"Tomasz Kajetan Stanczak (@tkstanczak), Eric Marti Haynes (@ericmartihaynes), Josh Klopfenstein (@joshklop), Abhimanyu Nag (@AbhiMan1601)",2022-06-01T00:00:00.000Z,2022-06-27T00:00:00.000Z,Standards Track,Core,https://ethereum-magicians.org/t/eip-5133-delaying-difficulty-bomb-to-mid-september-2022/9622,undefined,undefined,5182,27,6,2022,6,2022,0,eip
67982d1816b666d4883ac90a,5283,Idea,Draft,Semaphore for Reentrancy Protection,Draft,Sergio D. Lerner (@SergioDemianLerner),2022-07-17T00:00:00.000Z,2022-08-27T00:00:00.000Z,Standards Track,Core,https://ethereum-magicians.org/t/eip-5283-a-semaphore-for-parallelizable-reentrancy-protection/10236,undefined,"20, 1283, 1352",5283,27,8,2022,7,2022,0,eip
67982d1916b666d4883ac90d,5283,Draft,Stagnant,Semaphore for Reentrancy Protection,Stagnant,Sergio D. Lerner (@SergioDemianLerner),2022-07-17T00:00:00.000Z,2023-03-20T00:00:00.000Z,Standards Track,Core,https://ethereum-magicians.org/t/eip-5283-a-semaphore-for-parallelizable-reentrancy-protection/10236,undefined,"20, 1283, 1352",6716,20,3,2023,7,2022,0,eip
67982d1916b666d4883ac912,5345,Idea,Draft,Silent Signing Extension for JSON-RPC,Draft,"Stanley Wu (@fruit37), Mücahit Büyükyılmaz (@anndro), Muhammed Emin Aydın (@muhammedea)",2022-07-26T00:00:00.000Z,2022-08-18T00:00:00.000Z,Standards Track,Interface,https://ethereum-magicians.org/t/walletconnect-silent-signing-extension/10137,undefined,undefined,5345,18,8,2022,7,2022,0,eip
67982d1a16b666d4883ac916,5345,Draft,Stagnant,Silent Signing Extension for JSON-RPC,Stagnant,"Stanley Wu (@fruit37), Mücahit Büyükyılmaz (@anndro), Muhammed Emin Aydın (@muhammedea)",2022-07-26T00:00:00.000Z,2023-03-20T00:00:00.000Z,Standards Track,Interface,https://ethereum-magicians.org/t/walletconnect-silent-signing-extension/10137,undefined,undefined,6717,20,3,2023,7,2022,0,eip
67982d1a16b666d4883ac91b,5450,Idea,Draft,EOF - Stack Validation,Draft,Andrei Maiboroda (@gumb0),2022-08-12T00:00:00.000Z,2022-08-18T00:00:00.000Z,Standards Track,Core,https://ethereum-magicians.org/t/eip-5450-eof-stack-validation/10410,undefined,"3540, 3670, 4200, 4750",5450,18,8,2022,8,2022,0,eip
67982d1b16b666d4883ac91e,5450,Stagnant,Review,EOF - Stack Validation,Review,"Andrei Maiboroda (@gumb0), Paweł Bylica (@chfast), Alex Beregszaszi (@axic), Danno Ferrin (@shemnon)",2022-08-12T00:00:00.000Z,2023-09-13T00:00:00.000Z,Standards Track,Core,https://ethereum-magicians.org/t/eip-5450-eof-stack-validation/10410,undefined,"3540, 3670, 4200, 4750",7697,13,9,2023,8,2022,0,eip
67982d1b16b666d4883ac921,5450,Review,Stagnant,EOF - Stack Validation,Stagnant,"Andrei Maiboroda (@gumb0), Paweł Bylica (@chfast), Alex Beregszaszi (@axic), Danno Ferrin (@shemnon)",2022-08-12T00:00:00.000Z,2023-09-12T00:00:00.000Z,Standards Track,Core,https://ethereum-magicians.org/t/eip-5450-eof-stack-validation/10410,undefined,"3540, 3670, 4200, 4750",7587,12,9,2023,8,2022,0,eip
67982d1b16b666d4883ac924,5450,Draft,Review,EOF - Stack Validation,Review,"Andrei Maiboroda (@gumb0), Paweł Bylica (@chfast), Alex Beregszaszi (@axic)",2022-08-12T00:00:00.000Z,2022-12-02T00:00:00.000Z,Standards Track,Core,https://ethereum-magicians.org/t/eip-5450-eof-stack-validation/10410,undefined,"3540, 3670, 4200, 4750",6079,2,12,2022,8,2022,0,eip
67982d1c16b666d4883ac92a,5478,Idea,Draft,CREATE2COPY Opcode,Draft,Qi Zhou (@qizhou),2022-08-17T00:00:00.000Z,2022-09-04T00:00:00.000Z,Standards Track,Core,https://ethereum-magicians.org/t/eip-5478-reducing-the-gas-cost-of-contract-creation-with-existing-code/10419,undefined,"1014, 2929",5478,4,9,2022,8,2022,0,eip
67982d1d16b666d4883ac92d,5478,Draft,Stagnant,CREATE2COPY Opcode,Stagnant,Qi Zhou (@qizhou),2022-08-17T00:00:00.000Z,2023-03-20T00:00:00.000Z,Standards Track,Core,https://ethereum-magicians.org/t/eip-5478-reducing-the-gas-cost-of-contract-creation-with-existing-code/10419,undefined,"1014, 2929",6719,20,3,2023,8,2022,0,eip
67982d1d16b666d4883ac932,5593,Idea,Draft,Restrict Ethereum Provider API Injection,Draft,"Yan Zhu (@diracdeltas), Brian R. Bondy (@bbondy), Andrea  Brancaleoni (@thypon), Kyle Den Hartog (@kdenhartog)",2022-09-05T00:00:00.000Z,2022-11-13T00:00:00.000Z,Standards Track,Interface,https://ethereum-magicians.org/t/rfc-limiting-provider-object-injection-to-secure-contexts/10670,undefined,1193,5593,13,11,2022,9,2022,0,eip
67982d1e16b666d4883ac936,5593,Draft,Stagnant,Restrict Ethereum Provider API Injection,Stagnant,"Yan Zhu (@diracdeltas), Brian R. Bondy (@bbondy), Andrea  Brancaleoni (@thypon), Kyle Den Hartog (@kdenhartog)",2022-09-05T00:00:00.000Z,2023-09-12T00:00:00.000Z,Standards Track,Interface,https://ethereum-magicians.org/t/rfc-limiting-provider-object-injection-to-secure-contexts/10670,undefined,1193,7595,12,9,2023,9,2022,0,eip
67982d1e16b666d4883ac93b,5656,Idea,Draft,Memory copying instruction,Draft,"Alex Beregszaszi (@axic), Paul Dworzanski (@poemm), Jared Wasinger (@jwasinger), Casey Detrio (@cdetrio), Pawel Bylica (@chfast), Charles Cooper (@charles-cooper)",2021-02-01T00:00:00.000Z,2022-11-09T00:00:00.000Z,Standards Track,Core,https://ethereum-magicians.org/t/eip-5656-mcopy-instruction/10890,undefined,undefined,5656,9,11,2022,2,2021,0,eip
67982d1f16b666d4883ac93e,5656,Last Call,Final,MCOPY - Memory copying instruction,Final,"Alex Beregszaszi (@axic), Paul Dworzanski (@poemm), Jared Wasinger (@jwasinger), Casey Detrio (@cdetrio), Pawel Bylica (@chfast), Charles Cooper (@charles-cooper)",2021-02-01T00:00:00.000Z,2024-03-28T00:00:00.000Z,Standards Track,Core,https://ethereum-magicians.org/t/eip-5656-mcopy-instruction/10890,undefined,undefined,8346,28,3,2024,2,2021,0,eip
67982d1f16b666d4883ac942,5656,Review,Last Call,MCOPY - Memory copying instruction,Last Call,"Alex Beregszaszi (@axic), Paul Dworzanski (@poemm), Jared Wasinger (@jwasinger), Casey Detrio (@cdetrio), Pawel Bylica (@chfast), Charles Cooper (@charles-cooper)",2021-02-01T00:00:00.000Z,2024-02-08T00:00:00.000Z,Standards Track,Core,https://ethereum-magicians.org/t/eip-5656-mcopy-instruction/10890,2024-02-20,undefined,8153,8,2,2024,2,2021,0,eip
67982d2016b666d4883ac945,5656,Draft,Review,Memory copying instruction,Review,"Alex Beregszaszi (@axic), Paul Dworzanski (@poemm), Jared Wasinger (@jwasinger), Casey Detrio (@cdetrio), Pawel Bylica (@chfast), Charles Cooper (@charles-cooper)",2021-02-01T00:00:00.000Z,2023-04-26T00:00:00.000Z,Standards Track,Core,https://ethereum-magicians.org/t/eip-5656-mcopy-instruction/10890,undefined,undefined,6925,26,4,2023,2,2021,0,eip
67982d2016b666d4883ac94a,5749,Idea,Draft,The 'window.evmproviders' object,Draft,"Kosala Hemachandra (@kvhnuke), Brett Kolodny (@brettkolodny)",2022-10-04T00:00:00.000Z,2022-10-06T00:00:00.000Z,Standards Track,Interface,https://ethereum-magicians.org/t/eip-5749-deprecate-window-ethereum/11195,undefined,1193,5749,6,10,2022,10,2022,0,eip
67982d2116b666d4883ac94e,5749,Last Call,Final,The 'window.evmproviders' object,Final,"Kosala Hemachandra (@kvhnuke), Brett Kolodny (@brettkolodny)",2022-10-04T00:00:00.000Z,2023-02-22T00:00:00.000Z,Standards Track,Interface,https://ethereum-magicians.org/t/eip-5749-deprecate-window-ethereum/11195,undefined,1193,6548,22,2,2023,10,2022,0,eip
67982d2116b666d4883ac951,5749,Last Call,Last Call,The 'window.evmproviders' object,Last Call,"Kosala Hemachandra (@kvhnuke), Brett Kolodny (@brettkolodny)",2022-10-04T00:00:00.000Z,2023-02-05T00:00:00.000Z,Standards Track,Interface,https://ethereum-magicians.org/t/eip-5749-deprecate-window-ethereum/11195,2023-02-20,1193,6446,5,2,2023,10,2022,0,eip
67982d2216b666d4883ac955,5749,Review,Last Call,The 'window.evmproviders' object,Last Call,"Kosala Hemachandra (@kvhnuke), Brett Kolodny (@brettkolodny)",2022-10-04T00:00:00.000Z,2022-11-24T00:00:00.000Z,Standards Track,Interface,https://ethereum-magicians.org/t/eip-5749-deprecate-window-ethereum/11195,2022-12-07,1193,6018,24,11,2022,10,2022,0,eip
67982d2216b666d4883ac959,5749,Draft,Review,The 'window.evmproviders' object,Review,"Kosala Hemachandra (@kvhnuke), Brett Kolodny (@brettkolodny)",2022-10-04T00:00:00.000Z,2022-11-13T00:00:00.000Z,Standards Track,Interface,https://ethereum-magicians.org/t/eip-5749-deprecate-window-ethereum/11195,undefined,1193,5912,13,11,2022,10,2022,0,eip
67982d2316b666d4883ac95e,5757,Last Call,Final,Process for Approving External Resources,Final,Sam Wilson (@SamWilsn),2022-09-30T00:00:00.000Z,2022-12-16T00:00:00.000Z,Meta,Meta,https://ethereum-magicians.org/t/eip-5757-process-for-approving-external-resources/11215,undefined,1,6033,16,12,2022,9,2022,0,eip
67982d2316b666d4883ac961,5757,Draft,Last Call,Process for Approving External Resources,Last Call,Sam Wilson (@SamWilsn),2022-09-30T00:00:00.000Z,2022-11-03T00:00:00.000Z,Meta,Meta,https://ethereum-magicians.org/t/eip-5757-process-for-approving-external-resources/11215,2022-11-16,1,5870,3,11,2022,9,2022,0,eip
67982d2316b666d4883ac965,5757,Review,Draft,Process for Approving External Resources,Draft,Sam Wilson (@SamWilsn),2022-09-30T00:00:00.000Z,2022-11-02T00:00:00.000Z,Meta,Meta,https://ethereum-magicians.org/t/eip-5757-process-for-approving-external-resources/11215,undefined,1,5757,2,11,2022,9,2022,0,eip
67982d2416b666d4883ac968,5757,Idea,Review,Process for Approving External Resources,Review,Sam Wilson (@SamWilsn),2022-09-30T00:00:00.000Z,2022-11-01T00:00:00.000Z,Meta,Meta,https://ethereum-magicians.org/t/eip-5757-process-for-approving-external-resources/11215,undefined,1,5869,1,11,2022,9,2022,0,eip
67982d2416b666d4883ac96c,5792,Idea,Draft,Wallet Function Call API,Draft,Moody Salem (@moodysalem),2022-10-17T00:00:00.000Z,2022-10-30T00:00:00.000Z,Standards Track,Interface,https://ethereum-magicians.org/t/eip-5792-wallet-abstract-transaction-send-api/11374,undefined,undefined,5792,30,10,2022,10,2022,0,eip
67982d2516b666d4883ac970,5792,Last Call,Review,Wallet Call API,Review,"Moody Salem (@moodysalem), Lukas Rosario (@lukasrosario), Wilson Cusack (@wilsoncusack), Dror Tirosh (@drortirosh), Jake Moxey (@jxom), Derek Rein (@arein)",2022-10-17T00:00:00.000Z,2024-08-28T00:00:00.000Z,Standards Track,Interface,https://ethereum-magicians.org/t/eip-5792-wallet-abstract-transaction-send-api/11374,undefined,undefined,8834,28,8,2024,10,2022,0,eip
67982d2516b666d4883ac973,5792,Review,Last Call,Wallet Call API,Last Call,"Moody Salem (@moodysalem), Lukas Rosario (@lukasrosario), Wilson Cusack (@wilsoncusack), Dror Tirosh (@drortirosh), Jake Moxey (@jxom), Derek Rein (@arein)",2022-10-17T00:00:00.000Z,2024-08-19T00:00:00.000Z,Standards Track,Interface,https://ethereum-magicians.org/t/eip-5792-wallet-abstract-transaction-send-api/11374,2024-09-05,undefined,8813,19,8,2024,10,2022,0,eip
67982d2516b666d4883ac976,5792,Last Call,Review,Wallet Call API,Review,"Moody Salem (@moodysalem), Lukas Rosario (@lukasrosario), Wilson Cusack (@wilsoncusack), Dror Tirosh (@drortirosh), Jake Moxey (@jxom), Derek Rein (@arein)",2022-10-17T00:00:00.000Z,2024-07-23T00:00:00.000Z,Standards Track,Interface,https://ethereum-magicians.org/t/eip-5792-wallet-abstract-transaction-send-api/11374,undefined,undefined,8757,23,7,2024,10,2022,0,eip
67982d2616b666d4883ac979,5792,Last Call,Last Call,Wallet Call API,Last Call,"Moody Salem (@moodysalem), Lukas Rosario (@lukasrosario), Wilson Cusack (@wilsoncusack), Dror Tirosh (@drortirosh), Jake Moxey (@jxom), Derek Rein (@arein)",2022-10-17T00:00:00.000Z,2024-07-08T00:00:00.000Z,Standards Track,Interface,https://ethereum-magicians.org/t/eip-5792-wallet-abstract-transaction-send-api/11374,2024-07-24,undefined,8730,8,7,2024,10,2022,0,eip
67982d2616b666d4883ac97e,5792,Last Call,Last Call,Wallet Call API,Last Call,"Moody Salem (@moodysalem), Lukas Rosario (@lukasrosario), Wilson Cusack (@wilsoncusack), Dror Tirosh (@drortirosh), Jake Moxey (@jxom), Derek Rein (@arein)",2022-10-17T00:00:00.000Z,2024-06-26T00:00:00.000Z,Standards Track,Interface,https://ethereum-magicians.org/t/eip-5792-wallet-abstract-transaction-send-api/11374,2024-07-10,undefined,8692,26,6,2024,10,2022,0,eip
67982d2716b666d4883ac982,5792,Review,Last Call,Wallet Call API,Last Call,"Moody Salem (@moodysalem), Lukas Rosario (@lukasrosario), Wilson Cusack (@wilsoncusack), Dror Tirosh (@drortirosh), Jake Moxey (@jxom), Derek Rein (@arein)",2022-10-17T00:00:00.000Z,2024-06-03T00:00:00.000Z,Standards Track,Interface,https://ethereum-magicians.org/t/eip-5792-wallet-abstract-transaction-send-api/11374,2024-06-26,undefined,8612,3,6,2024,10,2022,0,eip
67982d2716b666d4883ac985,5792,Draft,Review,Wallet Call API,Review,"Moody Salem (@moodysalem), Lukas Rosario (@lukasrosario), Wilson Cusack (@wilsoncusack), Dror Tirosh (@drortirosh), Jake Moxey (@jxom), Derek Rein (@arein)",2022-10-17T00:00:00.000Z,2024-05-28T00:00:00.000Z,Standards Track,Interface,https://ethereum-magicians.org/t/eip-5792-wallet-abstract-transaction-send-api/11374,undefined,undefined,8606,28,5,2024,10,2022,0,eip
67982d2816b666d4883ac988,5792,Review,Draft,Wallet Call API,Draft,"Moody Salem (@moodysalem), Lukas Rosario (@lukasrosario), Wilson Cusack (@wilsoncusack), Dror Tirosh (@drortirosh), Jake Moxey (@jxom), Derek Rein (@arein)",2022-10-17T00:00:00.000Z,2024-04-17T00:00:00.000Z,Standards Track,Interface,https://ethereum-magicians.org/t/eip-5792-wallet-abstract-transaction-send-api/11374,undefined,undefined,8396,17,4,2024,10,2022,0,eip
67982d2816b666d4883ac98b,5792,Draft,Review,Wallet Call API,Review,"Moody Salem (@moodysalem), Lukas Rosario (@lukasrosario), Wilson Cusack (@wilsoncusack), Dror Tirosh (@drortirosh), Jake Moxey (@jxom), Derek Rein (@arein)",2022-10-17T00:00:00.000Z,2024-04-17T00:00:00.000Z,Standards Track,Interface,https://ethereum-magicians.org/t/eip-5792-wallet-abstract-transaction-send-api/11374,undefined,undefined,8450,17,4,2024,10,2022,0,eip
67982d2816b666d4883ac98e,5792,Stagnant,Draft,Wallet Function Call API,Draft,Moody Salem (@moodysalem),2022-10-17T00:00:00.000Z,2024-04-03T00:00:00.000Z,Standards Track,Interface,https://ethereum-magicians.org/t/eip-5792-wallet-abstract-transaction-send-api/11374,undefined,undefined,8384,3,4,2024,10,2022,0,eip
67982d2916b666d4883ac991,5792,Draft,Stagnant,Wallet Function Call API,Stagnant,Moody Salem (@moodysalem),2022-10-17T00:00:00.000Z,2023-09-12T00:00:00.000Z,Standards Track,Interface,https://ethereum-magicians.org/t/eip-5792-wallet-abstract-transaction-send-api/11374,undefined,undefined,7605,12,9,2023,10,2022,0,eip
67982d2a16b666d4883ac997,5793,Idea,Draft,eth/68 - Add tx type to tx announcement,Draft,Marius van der Wijden (@MariusVanDerWijden),2022-10-18T00:00:00.000Z,2022-11-07T00:00:00.000Z,Standards Track,Networking,https://ethereum-magicians.org/t/eip-5793-eth-68-add-transaction-type-to-tx-announcement/11364,undefined,"2464, 2481, 4938",5793,7,11,2022,10,2022,0,eip
67982d2a16b666d4883ac99a,5793,Last Call,Final,eth/68 - Add tx type to tx announcement,Final,Marius van der Wijden (@MariusVanDerWijden),2022-10-18T00:00:00.000Z,2024-03-29T00:00:00.000Z,Standards Track,Networking,https://ethereum-magicians.org/t/eip-5793-eth-68-add-transaction-type-to-tx-announcement/11364,undefined,"2464, 2481, 4938",8335,29,3,2024,10,2022,0,eip
67982d2a16b666d4883ac99d,5793,Review,Last Call,eth/68 - Add tx type to tx announcement,Last Call,Marius van der Wijden (@MariusVanDerWijden),2022-10-18T00:00:00.000Z,2024-01-30T00:00:00.000Z,Standards Track,Networking,https://ethereum-magicians.org/t/eip-5793-eth-68-add-transaction-type-to-tx-announcement/11364,2024-02-13,"2464, 2481, 4938",8147,30,1,2024,10,2022,0,eip
67982d2b16b666d4883ac9a1,5793,Draft,Review,eth/68 - Add tx type to tx announcement,Review,Marius van der Wijden (@MariusVanDerWijden),2022-10-18T00:00:00.000Z,2023-02-09T00:00:00.000Z,Standards Track,Networking,https://ethereum-magicians.org/t/eip-5793-eth-68-add-transaction-type-to-tx-announcement/11364,undefined,"2464, 2481, 4938",6031,9,2,2023,10,2022,0,eip
67982d2b16b666d4883ac9a6,5806,Idea,Draft,Delegate transaction,Draft,Hadrien Croubois (@Amxx),2022-10-20T00:00:00.000Z,2022-10-20T00:00:00.000Z,Standards Track,Core,https://ethereum-magicians.org/t/eip-5806-delegate-transaction/11409,undefined,"2718, 2930",5806,20,10,2022,10,2022,0,eip
67982d2c16b666d4883ac9aa,5806,Draft,Stagnant,Delegate transaction,Stagnant,Hadrien Croubois (@Amxx),2022-10-20T00:00:00.000Z,2025-01-05T00:00:00.000Z,Standards Track,Core,https://ethereum-magicians.org/t/eip-5806-delegate-transaction/11409,undefined,"2718, 2930",9137,5,1,2025,10,2022,0,eip
67982d2c16b666d4883ac9af,5920,Idea,Draft,PAY opcode,Draft,"Pandapip1 (@Pandapip1), Zainan Victor Zhou (@xinbenlv)",2022-03-14T00:00:00.000Z,2022-11-22T00:00:00.000Z,Standards Track,Core,https://ethereum-magicians.org/t/eip-5920-pay-opcode/11717,undefined,undefined,5920,22,11,2022,3,2022,0,eip
67982d2d16b666d4883ac9b2,5920,Review,Stagnant,PAY opcode,Stagnant,"Gavin John (@Pandapip1), Zainan Victor Zhou (@xinbenlv), Sam Wilson (@SamWilsn)",2022-03-14T00:00:00.000Z,2024-09-08T00:00:00.000Z,Standards Track,Core,https://ethereum-magicians.org/t/eip-5920-pay-opcode/11717,undefined,"2929, 7523",8825,8,9,2024,3,2022,0,eip
67982d2d16b666d4883ac9b6,5920,Draft,Review,PAY opcode,Review,"Pandapip1 (@Pandapip1), Zainan Victor Zhou (@xinbenlv)",2022-03-14T00:00:00.000Z,2023-01-10T00:00:00.000Z,Standards Track,Core,https://ethereum-magicians.org/t/eip-5920-pay-opcode/11717,undefined,undefined,6295,10,1,2023,3,2022,0,eip
67982d2e16b666d4883ac9bb,5988,Idea,Draft,Add Poseidon hash function precompile,Draft,"Abdelhamid Bakhta (@abdelhamidbakhta), Eli Ben Sasson (@Elistark), Avihu Levy (@avihu28), David Levit Gurevich (@DavidLevitGurevich)",2022-11-15T00:00:00.000Z,2022-11-22T00:00:00.000Z,Standards Track,Core,https://ethereum-magicians.org/t/eip-5988-add-poseidon-hash-function-precompile/11772,undefined,undefined,5988,22,11,2022,11,2022,0,eip
67982d2e16b666d4883ac9be,5988,Draft,Stagnant,Add Poseidon hash function precompile,Stagnant,"Abdelhamid Bakhta (@abdelhamidbakhta), Eli Ben Sasson (@Elistark), Avihu Levy (@avihu28), David Levit Gurevich (@DavidLevitGurevich)",2022-11-15T00:00:00.000Z,2023-09-12T00:00:00.000Z,Standards Track,Core,https://ethereum-magicians.org/t/eip-5988-add-poseidon-hash-function-precompile/11772,undefined,undefined,7612,12,9,2023,11,2022,0,eip
67982d2f16b666d4883ac9c4,6,Idea,Draft,Renaming Suicide Variable,Draft,Hudson Jameson <hudson@hudsonjameson.com>,2015-11-22T00:00:00.000Z,2015-11-30T00:00:00.000Z,Standards Track,Standards Track,undefined,undefined,undefined,42,30,11,2015,11,2015,0,eip
67982d2f16b666d4883ac9c7,6,Draft,Final,Renaming Suicide Variable,Final,Hudson Jameson <hudson@hudsonjameson.com>,2015-11-22T00:00:00.000Z,2017-04-14T00:00:00.000Z,Standards Track,Standards Track,undefined,undefined,undefined,593,14,4,2017,11,2015,0,eip
67982d3016b666d4883ac9cd,6046,Idea,Draft,Replace SELFDESTRUCT with DEACTIVATE,Draft,Alex Beregszaszi (@axic),2022-11-25T00:00:00.000Z,2022-12-06T00:00:00.000Z,Standards Track,Core,https://ethereum-magicians.org/t/almost-self-destructing-selfdestruct-deactivate/11886,undefined,"2681, 2929, 3529",6046,6,12,2022,11,2022,0,eip
67982d3116b666d4883ac9d0,6046,Draft,Stagnant,Replace SELFDESTRUCT with DEACTIVATE,Stagnant,Alex Beregszaszi (@axic),2022-11-25T00:00:00.000Z,2024-03-03T00:00:00.000Z,Standards Track,Core,https://ethereum-magicians.org/t/almost-self-destructing-selfdestruct-deactivate/11886,undefined,"2681, 2929, 3529",8205,3,3,2024,11,2022,0,eip
67982d3116b666d4883ac9d6,6049,Idea,Draft,Deprecate SELFDESTRUCT,Draft,William Entriken (@fulldecent),2022-11-27T00:00:00.000Z,2022-11-27T00:00:00.000Z,Standards Track,Core,https://ethereum-magicians.org/t/deprecate-selfdestruct/11907,undefined,undefined,6049,27,11,2022,11,2022,0,eip
67982d3216b666d4883ac9d9,6049,Last Call,Final,Deprecate SELFDESTRUCT,Final,William Entriken (@fulldecent),2022-11-27T00:00:00.000Z,2022-12-20T00:00:00.000Z,Meta,Meta,https://ethereum-magicians.org/t/deprecate-selfdestruct/11907,undefined,undefined,6174,20,12,2022,11,2022,0,eip
67982d3216b666d4883ac9dc,6049,Review,Last Call,Deprecate SELFDESTRUCT,Last Call,William Entriken (@fulldecent),2022-11-27T00:00:00.000Z,2022-12-06T00:00:00.000Z,Meta,Meta,https://ethereum-magicians.org/t/deprecate-selfdestruct/11907,2022-12-20,undefined,6085,6,12,2022,11,2022,0,eip
67982d3216b666d4883ac9df,6049,Draft,Review,Deprecate SELFDESTRUCT,Review,William Entriken (@fulldecent),2022-11-27T00:00:00.000Z,2022-12-04T00:00:00.000Z,Meta,Meta,https://ethereum-magicians.org/t/deprecate-selfdestruct/11907,undefined,undefined,6074,4,12,2022,11,2022,0,eip
67982d3316b666d4883ac9e5,6051,Idea,Draft,Private Key Encapsulation,Draft,"Base Labs (@Base-Labs), Weiji Guo (@weiji-cryptonatty)",2022-11-21T00:00:00.000Z,2022-12-26T00:00:00.000Z,Standards Track,Interface,https://ethereum-magicians.org/t/private-key-encapsulation-to-move-around-securely-without-entering-seed/11604,undefined,undefined,6051,26,12,2022,11,2022,0,eip
67982d3416b666d4883ac9e8,6051,Draft,Stagnant,Private Key Encapsulation,Stagnant,"Base Labs (@Base-Labs), Weiji Guo (@weiji-cryptonatty)",2022-11-21T00:00:00.000Z,2023-09-12T00:00:00.000Z,Standards Track,Interface,https://ethereum-magicians.org/t/private-key-encapsulation-to-move-around-securely-without-entering-seed/11604,undefined,undefined,7614,12,9,2023,11,2022,0,eip
67982d3416b666d4883ac9ee,606,Idea,Final,Hardfork Meta: Homestead,Final,Alex Beregszaszi,2017-04-23T00:00:00.000Z,2017-07-13T00:00:00.000Z,Meta,Meta,undefined,undefined,"2, 7",606,13,7,2017,4,2017,0,eip
67982d3516b666d4883ac9f2,607,Idea,Final,Hardfork Meta: Spurious Dragon,Final,Alex Beregszaszi,2017-04-23T00:00:00.000Z,2017-07-28T00:00:00.000Z,Meta,Meta,undefined,undefined,"155, 160, 161, 170",607,28,7,2017,4,2017,0,eip
67982d3516b666d4883ac9f6,608,Idea,Final,Hardfork Meta: Tangerine Whistle,Final,Alex Beregszaszi,2017-04-23T00:00:00.000Z,2017-07-28T00:00:00.000Z,Meta,Meta,undefined,undefined,150,608,28,7,2017,4,2017,0,eip
67982d3616b666d4883ac9fb,609,Idea,Draft,Hardfork Meta: Byzantium,Draft,Alex Beregszaszi,2017-04-23T00:00:00.000Z,2017-08-13T00:00:00.000Z,Standard Track,Core,undefined,undefined,"100, 140, 196, 197, 198, 211, 214",609,13,8,2017,4,2017,0,eip
67982d3616b666d4883ac9fe,609,Draft,Final,Hardfork Meta: Byzantium,Final,Alex Beregszaszi,2017-04-23T00:00:00.000Z,2017-12-11T00:00:00.000Z,Standard Track,Core,undefined,undefined,"100, 140, 196, 197, 198, 211, 214, 649, 658",794,11,12,2017,4,2017,0,eip
67982d3716b666d4883aca04,6110,Idea,Draft,Supply validator deposits on chain,Draft,"Mikhail Kalinin (@mkalinin), Danny Ryan (@djrtwo)",2022-12-09T00:00:00.000Z,2022-12-19T00:00:00.000Z,Standards Track,Core,https://ethereum-magicians.org/t/eip-6110-supply-validator-deposits-on-chain/12072,undefined,undefined,6110,19,12,2022,12,2022,0,eip
