_id,eip,fromStatus,toStatus,title,status,author,created,changeDate,type,category,discussion,deadline,requires,pr,changedDay,changedMonth,changedYear,createdMonth,createdYear,__v,repo
67982c4216b666d4883ac234,211,Final,Draft,New opcodes: RETURNDATASIZE and RETURNDATACOPY,Draft,Christian Reitwiessner <chris@ethereum.org>,2017-02-13 00:00:00+00:00,2017-12-01 00:00:00+00:00,Standard Track,Standard Track,undefined,undefined,Replaces: 5/8,211,1,12,2017,2,2017,0,eip
67982c4216b666d4883ac238,211,Idea,Final,New opcodes: RETURNDATASIZE and RETURNDATACOPY,Final,Christian Reitwiessner <chris@ethereum.org>,2017-02-13 00:00:00+00:00,2017-11-30 00:00:00+00:00,Standard Track,Standard Track,undefined,undefined,Replaces: 5/8,211,30,11,2017,2,2017,0,eip
67982c4316b666d4883ac23c,2124,Idea,Draft,Fork identifier for chain compatibility checks,Draft,"Péter Szilágyi <peterke@gmail.com>, Felix Lange <fjl@ethereum.org>",2019-05-03 00:00:00+00:00,2019-08-07 00:00:00+00:00,Standards Track,Networking,https://github.com/ethereum/EIPs/issues/2125,undefined,undefined,2124,7,8,2019,5,2019,0,eip
67982c4316b666d4883ac23f,2124,Last Call,Final,Fork identifier for chain compatibility checks,Final,"Péter Szilágyi <peterke@gmail.com>, Felix Lange <fjl@ethereum.org>",2019-05-03 00:00:00+00:00,2021-07-27 00:00:00+00:00,Standards Track,Networking,https://github.com/ethereum/EIPs/issues/2125,undefined,undefined,3661,27,7,2021,5,2019,0,eip
67982c4416b666d4883ac242,2124,Draft,Last Call,Fork identifier for chain compatibility checks,Last Call,"Péter Szilágyi <peterke@gmail.com>, Felix Lange <fjl@ethereum.org>",2019-05-03 00:00:00+00:00,2020-09-03 00:00:00+00:00,Standards Track,Networking,https://github.com/ethereum/EIPs/issues/2125,2020-09-18,undefined,2511,3,9,2020,5,2019,0,eip
67982c4416b666d4883ac248,214,Draft,Final,New opcode STATICCALL,Final,"Vitalik Buterin <vitalik@ethereum.org>, Christian Reitwiessner <chris@ethereum.org>;",2017-02-13 00:00:00+00:00,2018-03-21 00:00:00+00:00,Standards Track,Core,undefined,undefined,undefined,940,21,3,2018,2,2017,0,eip
67982c4516b666d4883ac24b,214,Accepted,Draft,New opcode STATICCALL,Draft,"Vitalik Buterin <vitalik@ethereum.org>, Christian Reitwiessner <chris@ethereum.org>;",2017-02-13 00:00:00+00:00,2017-12-04 00:00:00+00:00,Standard Track,Core,undefined,undefined,undefined,214,4,12,2017,2,2017,0,eip
67982c4516b666d4883ac24e,214,Final,Accepted,New opcode STATICCALL,Accepted,"Vitalik Buterin <vitalik@ethereum.org>, Christian Reitwiessner <chris@ethereum.org>;",2017-02-13 00:00:00+00:00,2017-12-04 00:00:00+00:00,Standard Track,Core,undefined,undefined,undefined,214,4,12,2017,2,2017,0,eip
67982c4516b666d4883ac252,214,Idea,Final,New opcode STATICCALL,Final,"Vitalik Buterin <vitalik@ethereum.org>, Christian Reitwiessner <chris@ethereum.org>;",2017-02-13 00:00:00+00:00,2017-12-03 00:00:00+00:00,Standard Track,Core,undefined,undefined,undefined,214,3,12,2017,2,2017,0,eip
67982c4616b666d4883ac256,2159,Idea,Draft,Common Prometheus Metrics Names for Clients,Draft,Adrian Sutton (@ajsutton),2019-07-01 00:00:00+00:00,2019-07-01 00:00:00+00:00,Standards Track,Interface,https://ethereum-magicians.org/t/common-chain-metrics/3415,undefined,undefined,2159,1,7,2019,7,2019,0,eip
67982c4616b666d4883ac259,2159,Last Call,Final,Common Prometheus Metrics Names for Clients,Final,Adrian Sutton (@ajsutton),2019-07-01 00:00:00+00:00,2020-07-25 00:00:00+00:00,Standards Track,Interface,https://ethereum-magicians.org/t/common-chain-metrics/3415,undefined,undefined,2829,25,7,2020,7,2019,0,eip
67982c4716b666d4883ac25d,2159,Draft,Last Call,Common Prometheus Metrics Names for Clients,Last Call,Adrian Sutton (@ajsutton),2019-07-01 00:00:00+00:00,2019-08-15 00:00:00+00:00,Standards Track,Interface,https://ethereum-magicians.org/t/common-chain-metrics/3415,2019-08-31,undefined,2231,15,8,2019,7,2019,0,eip
67982c4716b666d4883ac262,2200,Idea,Draft,Structured Definitions for Net Gas Metering,Draft,Wei Tang (@sorpaas),2019-07-18 00:00:00+00:00,2019-10-24 00:00:00+00:00,Standards Track,Core,https://github.com/sorpaas/EIPs/issues/1,undefined,undefined,2200,24,10,2019,7,2019,0,eip
67982c4816b666d4883ac266,2200,Last Call,Final,Structured Definitions for Net Gas Metering,Final,Wei Tang (@sorpaas),2019-07-18 00:00:00+00:00,2019-12-04 00:00:00+00:00,Standards Track,Core,https://github.com/sorpaas/EIPs/issues/1,undefined,undefined,2410,4,12,2019,7,2019,0,eip
67982c4816b666d4883ac26a,2200,Draft,Last Call,Structured Definitions for Net Gas Metering,Last Call,Wei Tang (@sorpaas),2019-07-18 00:00:00+00:00,2019-11-30 00:00:00+00:00,Standards Track,Core,https://github.com/sorpaas/EIPs/issues/1,2019-12-02,undefined,2404,30,11,2019,7,2019,0,eip
67982c4916b666d4883ac26e,2228,Idea,Draft,Canonicalize the name of network with chain ID 1,Draft,William Entriken (@fulldecent),2019-08-04 00:00:00+00:00,2020-12-03 00:00:00+00:00,Informational,Informational,https://github.com/ethereum/EIPs/issues/2228,undefined,undefined,3141,3,12,2020,8,2019,0,eip
67982c4916b666d4883ac272,2228,Last Call,Final,Canonicalize the name of network ID 1 and chain ID 1,Final,William Entriken (@fulldecent),2019-08-04 00:00:00+00:00,2021-07-22 00:00:00+00:00,Informational,Informational,https://github.com/ethereum/EIPs/issues/2228,undefined,undefined,3654,22,7,2021,8,2019,0,eip
67982c4a16b666d4883ac275,2228,Review,Last Call,Canonicalize the name of network ID 1 and chain ID 1,Last Call,William Entriken (@fulldecent),2019-08-04 00:00:00+00:00,2021-06-24 00:00:00+00:00,Informational,Informational,https://github.com/ethereum/EIPs/issues/2228,2021-07-14,undefined,3550,24,6,2021,8,2019,0,eip
67982c4a16b666d4883ac279,2228,Draft,Review,Canonicalize the name of network with chain ID 1,Review,William Entriken (@fulldecent),2019-08-04 00:00:00+00:00,2021-03-11 00:00:00+00:00,Informational,Informational,https://github.com/ethereum/EIPs/issues/2228,undefined,undefined,3302,11,3,2021,8,2019,0,eip
67982c4b16b666d4883ac27e,2242,Idea,Draft,Transaction Postdata,Draft,John Adler (@adlerjohn),2019-08-16 00:00:00+00:00,2019-09-19 00:00:00+00:00,Standards Track,Core,https://ethereum-magicians.org/t/eip-2242-transaction-postdata/3557,undefined,undefined,2242,19,9,2019,8,2019,0,eip
67982c4b16b666d4883ac281,2242,Draft,Stagnant,Transaction Postdata,Stagnant,John Adler (@adlerjohn),2019-08-16 00:00:00+00:00,2021-09-26 00:00:00+00:00,Standards Track,Core,https://ethereum-magicians.org/t/eip-2242-transaction-postdata/3557,undefined,undefined,3943,26,9,2021,8,2019,0,eip
67982c4c16b666d4883ac286,225,Idea,Draft,Clique proof-of-authority consensus protocol,Draft,Péter Szilágyi <peterke@gmail.com>,2017-03-06 00:00:00+00:00,2019-03-05 00:00:00+00:00,Standards Track,Core,https://github.com/ethereum/EIPs/issues/225,undefined,undefined,1570,5,3,2019,3,2017,0,eip
67982c4c16b666d4883ac289,225,Draft,Final,Clique proof-of-authority consensus protocol,Final,Péter Szilágyi <peterke@gmail.com>,2017-03-06 00:00:00+00:00,2019-07-02 00:00:00+00:00,Standards Track,Core,https://github.com/ethereum/EIPs/issues/225,undefined,undefined,1954,2,7,2019,3,2017,0,eip
67982c4d16b666d4883ac28e,2255,Idea,Draft,Wallet Permissions System,Draft,"Dan Finlay (@danfinlay), Erik Marks (@rekmarks)",2019-08-22 00:00:00+00:00,2019-10-01 00:00:00+00:00,Standards Track,Interface,https://ethereum-magicians.org/t/web3-login-permissions/3583,undefined,1474,2302,1,10,2019,8,2019,0,eip
67982c4d16b666d4883ac291,2255,Last Call,Final,Wallet Permissions System,Final,"Dan Finlay (@danfinlay), Erik Marks (@rekmarks), Gavin John (@Pandapip1)",2019-08-22 00:00:00+00:00,2023-03-21 00:00:00+00:00,Standards Track,Interface,https://ethereum-magicians.org/t/web3-login-permissions/3583,undefined,1193,6699,21,3,2023,8,2019,0,eip
67982c4e16b666d4883ac295,2255,Review,Last Call,Wallet Permissions System,Last Call,"Dan Finlay (@danfinlay), Erik Marks (@rekmarks), Gavin John (@Pandapip1)",2019-08-22 00:00:00+00:00,2023-03-03 00:00:00+00:00,Standards Track,Interface,https://ethereum-magicians.org/t/web3-login-permissions/3583,2023-03-17,1193,6558,3,3,2023,8,2019,0,eip
67982c4e16b666d4883ac298,2255,Stagnant,Review,Wallet Permissions System,Review,"Dan Finlay (@danfinlay), Erik Marks (@rekmarks)",2019-08-22 00:00:00+00:00,2023-02-08 00:00:00+00:00,Standards Track,Interface,https://ethereum-magicians.org/t/web3-login-permissions/3583,undefined,1193,6470,8,2,2023,8,2019,0,eip
67982c4e16b666d4883ac29b,2255,Draft,Stagnant,Wallet Permissions System,Stagnant,"Dan Finlay (@danfinlay), Erik Marks (@rekmarks)",2019-08-22 00:00:00+00:00,2021-12-05 00:00:00+00:00,Standards Track,Interface,https://ethereum-magicians.org/t/web3-login-permissions/3583,undefined,1474,4452,5,12,2021,8,2019,0,eip
67982c4f16b666d4883ac2a1,2256,Idea,Draft,wallet_getOwnedAssets JSON-RPC Method,Draft,Loredana Cirstea (@loredanacirstea),2019-08-29 00:00:00+00:00,2019-09-05 00:00:00+00:00,Standards Track,Interface,https://ethereum-magicians.org/t/eip-2256-add-wallet-getownedassets-json-rpc-method/3600,undefined,"55, 155, 1474",2256,5,9,2019,8,2019,0,eip
67982c5016b666d4883ac2a4,2256,Draft,Stagnant,wallet_getOwnedAssets JSON-RPC Method,Stagnant,Loredana Cirstea (@loredanacirstea),2019-08-29 00:00:00+00:00,2021-09-26 00:00:00+00:00,Standards Track,Interface,https://ethereum-magicians.org/t/eip-2256-add-wallet-getownedassets-json-rpc-method/3600,undefined,"55, 155, 1474",3944,26,9,2021,8,2019,0,eip
67982c5016b666d4883ac2aa,2294,Idea,Draft,Explicit bound to Chain ID size,Draft,"Zainan Victor Zhou (@xinbenlv), Alex Beregszaszi (@axic)",2019-09-19 00:00:00+00:00,2022-10-05 00:00:00+00:00,Standards Track,Core,https://ethereum-magicians.org/t/eip-2294-explicit-bound-to-chain-id/11090,undefined,155,5728,5,10,2022,9,2019,0,eip
67982c5116b666d4883ac2ad,2294,Stagnant,Review,Explicit bound to Chain ID size,Review,"Zainan Victor Zhou (@xinbenlv), Alex Beregszaszi (@axic)",2019-09-19 00:00:00+00:00,2024-07-23 00:00:00+00:00,Informational,Informational,https://ethereum-magicians.org/t/eip-2294-explicit-bound-to-chain-id/11090,undefined,155,8732,23,7,2024,9,2019,0,eip
67982c5116b666d4883ac2b0,2294,Review,Stagnant,Explicit bound to Chain ID size,Stagnant,"Zainan Victor Zhou (@xinbenlv), Alex Beregszaszi (@axic)",2019-09-19 00:00:00+00:00,2023-09-12 00:00:00+00:00,Standards Track,Core,https://ethereum-magicians.org/t/eip-2294-explicit-bound-to-chain-id/11090,undefined,155,7558,12,9,2023,9,2019,0,eip
67982c5116b666d4883ac2b3,2294,Draft,Review,Explicit bound to Chain ID size,Review,"Zainan Victor Zhou (@xinbenlv), Alex Beregszaszi (@axic)",2019-09-19 00:00:00+00:00,2022-10-27 00:00:00+00:00,Standards Track,Core,https://ethereum-magicians.org/t/eip-2294-explicit-bound-to-chain-id/11090,undefined,155,5763,27,10,2022,9,2019,0,eip
67982c5216b666d4883ac2b9,2315,Idea,Draft,Simple Subroutines for the EVM,Draft,Greg Colvin (greg@colvin.org),2019-10-17 00:00:00+00:00,2020-02-01 00:00:00+00:00,Standards Track,Core,https://ethereum-magicians.org/t/eip-2315-simple-subroutines-for-the-evm/3941,undefined,undefined,2503,1,2,2020,10,2019,0,eip
67982c5316b666d4883ac2bc,2315,Review,Withdrawn,Simple Subroutines for the EVM,Withdrawn,"Greg Colvin (@gcolvin), Martin Holst Swende (@holiman), Brooklyn Zelenka (@expede), John Max Skaller <skaller@internode.on.net>",2019-10-17 00:00:00+00:00,2023-02-02 00:00:00+00:00,Standards Track,Core,https://ethereum-magicians.org/t/eip-2315-simple-subroutines-for-the-evm/3941,undefined,"3540, 3670, 4200",6414,2,2,2023,10,2019,0,eip
67982c5316b666d4883ac2bf,2315,Draft,Review,Simple Subroutines for the EVM,Review,"Greg Colvin (@gcolvin), Greg Colvin <greg@colvin.org>, Martin Holst Swende (@holiman), Brooklyn Zelenka (@expede), John Max Skaller <skaller@internode.on.net>",2019-10-17 00:00:00+00:00,2022-09-15 00:00:00+00:00,Standards Track,Core,https://ethereum-magicians.org/t/eip-2315-simple-subroutines-for-the-evm/3941,undefined,"3540, 3670, 4200",5638,15,9,2022,10,2019,0,eip
67982c5316b666d4883ac2c3,2315,Review,Draft,Simple Subroutines for the EVM,Draft,"Greg Colvin <greg@colvin.org>, Martin Holst Swende (@holiman)",2019-10-17 00:00:00+00:00,2021-04-01 00:00:00+00:00,Standards Track,Core,https://ethereum-magicians.org/t/eip-2315-simple-subroutines-for-the-evm/3941,undefined,undefined,3454,1,4,2021,10,2019,0,eip
67982c5416b666d4883ac2c6,2315,Withdrawn,Review,Simple Subroutines for the EVM,Review,"Greg Colvin <greg@colvin.org>, Martin Holst Swende (@holiman)",2019-10-17 00:00:00+00:00,2021-03-12 00:00:00+00:00,Standards Track,Core,https://ethereum-magicians.org/t/eip-2315-simple-subroutines-for-the-evm/3941,undefined,undefined,3366,12,3,2021,10,2019,0,eip
67982c5416b666d4883ac2c9,2315,Draft,Withdrawn,Simple Subroutines for the EVM,Withdrawn,"Greg Colvin <greg@colvin.org>, Martin Holst Swende (@holiman)",2019-10-17 00:00:00+00:00,2021-03-04 00:00:00+00:00,Standards Track,Core,https://ethereum-magicians.org/t/eip-2315-simple-subroutines-for-the-evm/3941,undefined,undefined,3319,4,3,2021,10,2019,0,eip
67982c5516b666d4883ac2cf,2327,Idea,Draft,BEGINDATA opcode,Draft,Martin Lundfall (@MrChico),2019-10-28 00:00:00+00:00,2019-11-04 00:00:00+00:00,Standards Track,Core,https://ethereum-magicians.org/t/new-opcode-begindata/3727,undefined,undefined,2327,4,11,2019,10,2019,0,eip
67982c5516b666d4883ac2d2,2327,Draft,Stagnant,BEGINDATA opcode,Stagnant,Martin Lundfall (@MrChico),2019-10-28 00:00:00+00:00,2021-09-26 00:00:00+00:00,Standards Track,Core,https://ethereum-magicians.org/t/new-opcode-begindata/3727,undefined,undefined,3946,26,9,2021,10,2019,0,eip
67982c5616b666d4883ac2d7,233,Idea,Draft,Formal process of hard forks,Draft,Alex Beregszaszi (@axic),2017-03-23 00:00:00+00:00,2018-09-17 00:00:00+00:00,Meta,Meta,undefined,undefined,undefined,233,17,9,2018,3,2017,0,eip
67982c5616b666d4883ac2da,233,Draft,Stagnant,Formal process of hard forks,Stagnant,Alex Beregszaszi (@axic),2017-03-23 00:00:00+00:00,2021-09-26 00:00:00+00:00,Meta,Meta,https://ethereum-magicians.org/t/eip-233-formal-process-of-hard-forks/1387,undefined,undefined,3947,26,9,2021,3,2017,0,eip
67982c5716b666d4883ac2df,2330,Idea,Draft,EXTSLOAD opcode,Draft,Dominic Letz (@dominicletz),2019-10-29 00:00:00+00:00,2019-10-31 00:00:00+00:00,Standards Track,Core,https://ethereum-magicians.org/t/eip-2330-extsload-and-abi-for-lower-gas-cost-and-off-chain-apps/3733,undefined,undefined,2330,31,10,2019,10,2019,0,eip
67982c5716b666d4883ac2e3,2330,Draft,Stagnant,EXTSLOAD opcode,Stagnant,"Dominic Letz (@dominicletz), Santiago Palladino (@spalladino)",2019-10-29 00:00:00+00:00,2023-03-20 00:00:00+00:00,Standards Track,Core,https://ethereum-magicians.org/t/eip-2330-extsload-and-abi-for-lower-gas-cost-and-off-chain-apps/3733,undefined,2929,6705,20,3,2023,10,2019,0,eip
67982c5816b666d4883ac2e6,2330,Stagnant,Draft,EXTSLOAD opcode,Draft,"Dominic Letz (@dominicletz), Santiago Palladino (@spalladino)",2019-10-29 00:00:00+00:00,2022-08-12 00:00:00+00:00,Standards Track,Core,https://ethereum-magicians.org/t/eip-2330-extsload-and-abi-for-lower-gas-cost-and-off-chain-apps/3733,undefined,2929,5436,12,8,2022,10,2019,0,eip
67982c5816b666d4883ac2e9,2330,Draft,Stagnant,EXTSLOAD opcode,Stagnant,"Dominic Letz (@dominicletz), Santiago Palladino (@spalladino)",2019-10-29 00:00:00+00:00,2021-09-14 00:00:00+00:00,Standards Track,Core,https://ethereum-magicians.org/t/eip-2330-extsload-and-abi-for-lower-gas-cost-and-off-chain-apps/3733,undefined,undefined,3948,14,9,2021,10,2019,0,eip
67982c5916b666d4883ac2ef,234,Idea,Draft,Add `blockHash` to JSON-RPC filter options.,Draft,Micah Zoltu,2017-03-24 00:00:00+00:00,2017-12-12 00:00:00+00:00,Standard Track,Interface,undefined,undefined,undefined,597,12,12,2017,3,2017,0,eip
67982c5916b666d4883ac2f2,234,Last Call,Final,Add `blockHash` to JSON-RPC filter options.,Final,Micah Zoltu (@MicahZoltu),2017-03-24 00:00:00+00:00,2021-05-19 00:00:00+00:00,Standards Track,Interface,https://github.com/ethereum/EIPs/issues/234,undefined,1474,3580,19,5,2021,3,2017,0,eip
67982c5a16b666d4883ac2f5,234,Draft,Last Call,Add `blockHash` to JSON-RPC filter options.,Last Call,Micah Zoltu (@MicahZoltu),2017-03-24 00:00:00+00:00,2020-07-25 00:00:00+00:00,Standards Track,Interface,undefined,2020-08-08,1474,2826,25,7,2020,3,2017,0,eip
67982c5a16b666d4883ac2fb,2364,Idea,Draft,"""eth/64: forkid-extended protocol handshake""",Draft,Péter Szilágyi <peterke@gmail.com>,2019-11-08 00:00:00+00:00,2019-11-12 00:00:00+00:00,Standards Track,Networking,https://github.com/ethereum/EIPs/issues/2365,undefined,2124,2364,12,11,2019,11,2019,0,eip
67982c5b16b666d4883ac2fe,2364,Last Call,Final,"""eth/64: forkid-extended protocol handshake""",Final,"Péter Szilágyi <peterke@gmail.com>, Péter Szilágyi (@karalabe), Tim Beiko (@timbeiko)",2019-11-08 00:00:00+00:00,2022-06-07 00:00:00+00:00,Standards Track,Networking,https://github.com/ethereum/EIPs/issues/2365,undefined,2124,5121,7,6,2022,11,2019,0,eip
67982c5b16b666d4883ac301,2364,Review,Last Call,"""eth/64: forkid-extended protocol handshake""",Last Call,"Péter Szilágyi <peterke@gmail.com>, Péter Szilágyi (@karalabe), Tim Beiko (@timbeiko)",2019-11-08 00:00:00+00:00,2021-11-11 00:00:00+00:00,Standards Track,Networking,https://github.com/ethereum/EIPs/issues/2365,2021-11-19,2124,4424,11,11,2021,11,2019,0,eip
67982c5b16b666d4883ac305,2364,Stagnant,Review,"""eth/64: forkid-extended protocol handshake""",Review,Péter Szilágyi <peterke@gmail.com>,2019-11-08 00:00:00+00:00,2021-11-04 00:00:00+00:00,Standards Track,Networking,https://github.com/ethereum/EIPs/issues/2365,undefined,2124,4395,4,11,2021,11,2019,0,eip
67982c5c16b666d4883ac308,2364,Draft,Stagnant,"""eth/64: forkid-extended protocol handshake""",Stagnant,Péter Szilágyi <peterke@gmail.com>,2019-11-08 00:00:00+00:00,2021-09-26 00:00:00+00:00,Standards Track,Networking,https://github.com/ethereum/EIPs/issues/2365,undefined,2124,3950,26,9,2021,11,2019,0,eip
67982c5d16b666d4883ac30d,2378,Idea,Draft,EIPs Eligible for Inclusion,Draft,James Hancock (@MadeofTin),2019-11-13 00:00:00+00:00,2020-01-28 00:00:00+00:00,Meta,Meta,https://gitter.im/ethereum/EIPs,undefined,undefined,2378,28,1,2020,11,2019,0,eip
67982c5d16b666d4883ac311,2378,Draft,Stagnant,EIPs Eligible for Inclusion,Stagnant,James Hancock (@MadeofTin),2019-11-13 00:00:00+00:00,2021-09-26 00:00:00+00:00,Meta,Meta,https://gitter.im/ethereum/EIPs,undefined,undefined,3951,26,9,2021,11,2019,0,eip
67982c5e16b666d4883ac316,2384,Idea,Draft,Istanbul/Berlin Difficulty Bomb Delay,Draft,Eric Conner (@econoar),2019-11-20 00:00:00+00:00,2019-11-21 00:00:00+00:00,Standards Track,Core,https://ethereum-magicians.org/t/eip-2384-difficulty-bomb-delay,undefined,undefined,2384,21,11,2019,11,2019,0,eip
67982c5e16b666d4883ac319,2384,Last Call,Final,Muir Glacier Difficulty Bomb Delay,Final,Eric Conner (@econoar),2019-11-20 00:00:00+00:00,2019-12-24 00:00:00+00:00,Standards Track,Core,https://ethereum-magicians.org/t/eip-2384-difficulty-bomb-delay,undefined,undefined,2447,24,12,2019,11,2019,0,eip
67982c5f16b666d4883ac31e,2384,Draft,Last Call,Istanbul/Berlin Difficulty Bomb Delay,Last Call,Eric Conner (@econoar),2019-11-20 00:00:00+00:00,2019-12-01 00:00:00+00:00,Standards Track,Core,https://ethereum-magicians.org/t/eip-2384-difficulty-bomb-delay,2019-12-12,undefined,2412,1,12,2019,11,2019,0,eip
67982c5f16b666d4883ac322,2387,Idea,Draft,"""Hardfork Meta: Mountain Glacier""",Draft,James Hancock (@madeoftin),2019-11-22 00:00:00+00:00,2019-11-24 00:00:00+00:00,Meta,Meta,https://ethereum-magicians.org/t/hard-fork-to-address-the-ice-age-eip-2387,undefined,"1679, 2384",2387,24,11,2019,11,2019,0,eip
67982c6016b666d4883ac326,2387,Last Call,Final,"""Hardfork Meta: Muir Glacier""",Final,James Hancock (@madeoftin),2019-11-22 00:00:00+00:00,2020-01-27 00:00:00+00:00,Meta,Meta,https://ethereum-magicians.org/t/hard-fork-to-address-the-ice-age-eip-2387,undefined,"1679, 2384",2449,27,1,2020,11,2019,0,eip
67982c6016b666d4883ac32a,2387,Draft,Last Call,"""Hardfork Meta: Mountain Glacier""",Last Call,James Hancock (@madeoftin),2019-11-22 00:00:00+00:00,2019-12-01 00:00:00+00:00,Meta,Meta,https://ethereum-magicians.org/t/hard-fork-to-address-the-ice-age-eip-2387,2019-12-12,"1679, 2384",2411,1,12,2019,11,2019,0,eip
67982c6116b666d4883ac32e,2458,Idea,Draft,Updates and Updated-by Header,Draft,Edson Ayllon (@edsonayllon) ,2020-01-06 00:00:00+00:00,2020-05-06 00:00:00+00:00,Informational,Informational,https://github.com/ethereum/EIPs/issues/2453,undefined,undefined,2458,6,5,2020,1,2020,0,eip
67982c6116b666d4883ac331,2458,Draft,Withdrawn,Updates and Updated-by Header,Withdrawn,Edson Ayllon (@edsonayllon),2020-01-06 00:00:00+00:00,2020-11-25 00:00:00+00:00,Informational,Informational,https://github.com/ethereum/EIPs/issues/2453,undefined,undefined,3131,25,11,2020,1,2020,0,eip
67982c6216b666d4883ac336,2464,Idea,Draft,"""eth/65: transaction announcements and retrievals""",Draft,"Péter Szilágyi <peterke@gmail.com>, Gary Rong <garyrong0905@gmail.com>",2020-01-13 00:00:00+00:00,2020-02-16 00:00:00+00:00,Standards Track,Networking,https://github.com/ethereum/EIPs/issues/2465,undefined,2364,2464,16,2,2020,1,2020,0,eip
67982c6216b666d4883ac339,2464,Last Call,Final,"""eth/65: transaction announcements and retrievals""",Final,"Péter Szilágyi <peterke@gmail.com>, Péter Szilágyi (@karalabe), Gary Rong <garyrong0905@gmail.com>, Tim Beiko (@timbeiko)",2020-01-13 00:00:00+00:00,2022-06-04 00:00:00+00:00,Standards Track,Networking,https://github.com/ethereum/EIPs/issues/2465,undefined,2364,5122,4,6,2022,1,2020,0,eip
67982c6216b666d4883ac33d,2464,Review,Last Call,"""eth/65: transaction announcements and retrievals""",Last Call,"Péter Szilágyi <peterke@gmail.com>, Péter Szilágyi (@karalabe), Gary Rong <garyrong0905@gmail.com>, Tim Beiko (@timbeiko)",2020-01-13 00:00:00+00:00,2021-11-11 00:00:00+00:00,Standards Track,Networking,https://github.com/ethereum/EIPs/issues/2465,2021-11-19,2364,4424,11,11,2021,1,2020,0,eip
67982c6316b666d4883ac340,2464,Stagnant,Review,"""eth/65: transaction announcements and retrievals""",Review,"Péter Szilágyi <peterke@gmail.com>, Gary Rong <garyrong0905@gmail.com>",2020-01-13 00:00:00+00:00,2021-11-04 00:00:00+00:00,Standards Track,Networking,https://github.com/ethereum/EIPs/issues/2465,undefined,2364,4395,4,11,2021,1,2020,0,eip
67982c6316b666d4883ac344,2464,Draft,Stagnant,"""eth/65: transaction announcements and retrievals""",Stagnant,"Péter Szilágyi <peterke@gmail.com>, Gary Rong <garyrong0905@gmail.com>",2020-01-13 00:00:00+00:00,2021-09-26 00:00:00+00:00,Standards Track,Networking,https://github.com/ethereum/EIPs/issues/2465,undefined,2364,3955,26,9,2021,1,2020,0,eip
67982c6416b666d4883ac349,2474,Idea,Draft,Coinbase calls,Draft,Ricardo Guilherme Schmidt (@3esmit),2020-01-19 00:00:00+00:00,2020-10-02 00:00:00+00:00,Standards Track,Core,https://ethresear.ch/t/gas-abstraction-non-signed-block-validator-only-procedures/4388/2,undefined,undefined,2474,2,10,2020,1,2020,0,eip
67982c6516b666d4883ac34d,2474,Draft,Stagnant,Coinbase calls,Stagnant,Ricardo Guilherme Schmidt (@3esmit),2020-01-19 00:00:00+00:00,2021-09-26 00:00:00+00:00,Standards Track,Core,https://ethresear.ch/t/gas-abstraction-non-signed-block-validator-only-procedures/4388/2,undefined,undefined,3957,26,9,2021,1,2020,0,eip
67982c6516b666d4883ac352,2481,Idea,Draft,"""eth/66: request identifier""",Draft,Christoph Burgdorf <christoph@ethereum.org>,2020-01-17 00:00:00+00:00,2020-05-14 00:00:00+00:00,Standards Track,Networking,https://github.com/ethereum/EIPs/issues/2482,undefined,2464,2481,14,5,2020,1,2020,0,eip
67982c6516b666d4883ac355,2481,Last Call,Final,"""eth/66: request identifier""",Final,Christoph Burgdorf (@cburgdorf),2020-01-17 00:00:00+00:00,2022-12-19 00:00:00+00:00,Standards Track,Networking,https://ethereum-magicians.org/t/eip-2481-eth-66-request-identifiers/12132,undefined,2464,6015,19,12,2022,1,2020,0,eip
67982c6616b666d4883ac358,2481,Review,Last Call,"""eth/66: request identifier""",Last Call,Christoph Burgdorf (@cburgdorf),2020-01-17 00:00:00+00:00,2021-07-28 00:00:00+00:00,Standards Track,Networking,https://github.com/ethereum/EIPs/issues/2482,2021-08-11,2464,3685,28,7,2021,1,2020,0,eip
67982c6616b666d4883ac35b,2481,Draft,Review,"""eth/66: request identifier""",Review,Christoph Burgdorf <christoph@ethereum.org>,2020-01-17 00:00:00+00:00,2020-12-04 00:00:00+00:00,Standards Track,Networking,https://github.com/ethereum/EIPs/issues/2482,undefined,2464,3151,4,12,2020,1,2020,0,eip
67982c6716b666d4883ac361,2488,Idea,Draft,Deprecate the CALLCODE opcode,Draft,Alex Beregszaszi (@axic),2019-12-20 00:00:00+00:00,2020-08-28 00:00:00+00:00,Standards Track,Core,https://ethereum-magicians.org/t/eip-2488-deprecate-the-callcode-opcode/3957,undefined,7,2488,28,8,2020,12,2019,0,eip
67982c6716b666d4883ac364,2488,Draft,Stagnant,Deprecate the CALLCODE opcode,Stagnant,Alex Beregszaszi (@axic),2019-12-20 00:00:00+00:00,2021-09-26 00:00:00+00:00,Standards Track,Core,https://ethereum-magicians.org/t/eip-2488-deprecate-the-callcode-opcode/3957,undefined,7,3959,26,9,2021,12,2019,0,eip
67982c6816b666d4883ac36a,2515,Idea,Draft,Implement Difficulty Freeze,Draft,James Hancock (@madeoftin),2020-02-10 00:00:00+00:00,2020-06-28 00:00:00+00:00,Standards Track,Core,https://ethereum-magicians.org/t/eip-2515-replace-the-difficulty-bomb-with-a-difficulty-freeze/3995,undefined,undefined,2756,28,6,2020,2,2020,0,eip
